assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
54156250,132888,Acropora secale,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,secale,,,,"(Studer, 1878)",Near Threatened,,3.1,Decreasing,Global
54156915,132895,Hydnophora pilosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MERULINIDAE,Hydnophora,pilosa,,,,"Veron, 1985",Least Concern,,3.1,Unknown,Global
54157360,132897,Porites eridani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,eridani,,,,"Umbgrove, 1940",Endangered,A4cde,3.1,Unknown,Global
54157772,132903,Leptoseris solida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,solida,,,,"(Quelch, 1886)",Least Concern,,3.1,Unknown,Global
54158371,132904,Pavona minuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,minuta,,,,"Wells, 1954",Near Threatened,,3.1,Unknown,Global
54158837,132906,Acropora irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,irregularis,,,,"(Brook, 1892)",Data Deficient,,3.1,Decreasing,Global
54159304,132911,Pavona maldivensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,maldivensis,,,,"(Gardiner, 1905)",Least Concern,,3.1,Unknown,Global
54160045,132915,Siderastrea stellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Siderastrea,stellata,,,,Verrill 1868,Data Deficient,,3.1,Unknown,Global
54160351,132916,Turbinaria irregularis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,DENDROPHYLLIIDAE,Turbinaria,irregularis,,,,"Bernard, 1896",Least Concern,,3.1,Unknown,Global
54160895,132917,Gardineroseris planulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Gardineroseris,planulata,,,,"Dana, 1846",Least Concern,,3.1,Unknown,Global
54161679,132922,Montastrea curta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,curta,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54162387,132923,Pocillopora woodjonesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,woodjonesi,,,,"Vaughan, 1918",Least Concern,,3.1,Unknown,Global
54162921,132925,Fungia hexagonalis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,hexagonalis,,,,"Edwards &amp; Haine, 1848",Least Concern,,3.1,Unknown,Global
54163337,132936,Favia pallida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,pallida,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54164079,132940,Acropora acuminata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,acuminata,,,,(Verrill 1864),Vulnerable,A4ce,3.1,Decreasing,Global
54164687,132948,Acropora granulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,granulosa,,,,"(Milne Edwards &amp; Haime, 1860)",Near Threatened,,3.1,Decreasing,Global
54165319,132954,Fungia cyclolites,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,cyclolites,,,,"Lamarck, 1816",Least Concern,,3.1,Unknown,Global
54165929,132956,Pectinia alcicornis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,alcicornis,,,,"(Saville-Kent, 1871)",Vulnerable,A4c,3.1,Unknown,Global
54166425,132958,Pocillopora capitata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,capitata,,,,"Verrill, 1864",Least Concern,,3.1,Unknown,Global
54166859,132960,Hydnophora grandis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MERULINIDAE,Hydnophora,grandis,,,,"Gardiner, 1904",Least Concern,,3.1,Unknown,Global
54167334,132965,Boninastrea boninensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MERULINIDAE,Boninastrea,boninensis,,,,"Yabe &amp; Sugiyama, 1935",Data Deficient,,3.1,Unknown,Global
54167680,132966,Acropora rambleri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,rambleri,,,,"(Bassett-Smith, 1890)",Data Deficient,,3.1,Decreasing,Global
54168256,132969,Acropora listeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,listeri,,,,"(Brook, 1893)",Vulnerable,A4ce,3.1,Decreasing,Global
54168861,132975,Millepora tenera,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,tenera,,,,Boschma 1949,Least Concern,,3.1,Unknown,Global
54169590,132976,Acropora loripes,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,loripes,,,,"(Brook, 1892)",Near Threatened,,3.1,Decreasing,Global
54170240,132978,Montastrea magnistellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,magnistellata,,,,"Chevalier, 1971",Near Threatened,,3.1,Decreasing,Global
54170883,132980,Leptoria phrygia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptoria,phrygia,,,,"(Ellis &amp; Solander, 1786)",Near Threatened,,3.1,Decreasing,Global
54171607,132983,Leptastrea bottae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,bottae,,,,"(Milne Edwards &amp; Haime, 1849)",Near Threatened,,3.1,Decreasing,Global
54172227,132986,Fungia repanda,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,repanda,,,,"Dana, 1846",Least Concern,,3.1,Unknown,Global
54172878,132992,Acropora humilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,humilis,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54173555,132997,Montastrea valenciennesi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,valenciennesi,,,,"(Milne Edwards &amp; Haime, 1848)",Near Threatened,,3.1,Decreasing,Global
54174146,132998,Acropora samoensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,samoensis,,,,"(Brook, 1891)",Least Concern,,3.1,Decreasing,Global
54174814,133000,Acropora ocellata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,ocellata,,,,"(Klunzinger, 1879)",Data Deficient,,3.1,Decreasing,Global
54175228,133001,Goniopora pandoraensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,pandoraensis,,,,"Veron &amp; Pichon, 1982",Least Concern,,3.1,Unknown,Global
54175713,133008,Fungia spinifer,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,spinifer,,,,"Claereboudt &amp; Hoeksema, 1987",Least Concern,,3.1,Unknown,Global
54176059,133013,Acropora grandis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,grandis,,,,"(Brook, 1892)",Least Concern,,3.1,Decreasing,Global
54176681,133016,Porites vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,vaughani,,,,"Crossland, 1952",Least Concern,,3.1,Unknown,Global
54177216,133020,Acropora tenuis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tenuis,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54177921,133021,Acropora microphthalma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,microphthalma,,,,"(Verrill, 1859)",Least Concern,,3.1,Decreasing,Global
54178603,133023,Porites lichen,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,lichen,,,,"Dana, 1846",Least Concern,,3.1,Unknown,Global
54179290,133024,Merulina scabricula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MERULINIDAE,Merulina,scabricula,,,,"Dana, 1846",Least Concern,,3.1,Unknown,Global
54179867,133025,Acropora vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,vaughani,,,,"Wells, 1954",Vulnerable,A4ce,3.1,Decreasing,Global
54180448,133028,Seriatopora caliendrum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Seriatopora,caliendrum,,,,"Ehrenberg, 1834",Near Threatened,,3.1,Unknown,Global
54181084,133029,Favia rotumana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,rotumana,,,,"(Gardiner, 1899)",Least Concern,,3.1,Decreasing,Global
54181822,133034,Fungia fragilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,fragilis,,,,"(Hoeksema, 1989)",Least Concern,,3.1,Unknown,Global
54182379,133038,Porites nigrescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,nigrescens,,,,"Dana, 1846",Vulnerable,A4cde,3.1,Unknown,Global
54183041,133041,Pavona decussata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,decussata,,,,"(Dana, 1846)",Vulnerable,A4c,3.1,Unknown,Global
54183741,133043,Psammocora digitata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Psammocora,digitata,,,,Milne Edwards and Haime 1851,Near Threatened,,3.1,Unknown,Global
54184322,133044,Cantharellus jebbi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Cantharellus,jebbi,,,,"Hoeksema, 1993",Least Concern,,3.1,Unknown,Global
54184676,133045,Pocillopora ligulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,ligulata,,,,"Dana, 1846",Least Concern,,3.1,Unknown,Global
54185058,133046,Anacropora spinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,spinosa,,,,"Rehberg, 1892",Endangered,A4ce,3.1,Decreasing,Global
54185489,133049,Stylocoeniella guentheri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ASTROCOENIIDAE,Stylocoeniella,guentheri,,,,"Bassett-Smith, 1890",Least Concern,,3.1,Unknown,Global
54186210,133054,Goniopora tenuidens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,tenuidens,,,,"Quelch, 1886",Least Concern,,3.1,Unknown,Global
54186872,133055,Favites halicora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,halicora,,,,"(Ehrenberg, 1834)",Near Threatened,,3.1,Decreasing,Global
54187520,133058,Echinophyllia echinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Echinophyllia,echinata,,,,"(Saville-Kent, 1871)",Least Concern,,3.1,Unknown,Global
54188187,133063,Polyphyllia talpina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Polyphyllia,talpina,,,,"(Lamarck, 1801)",Least Concern,,3.1,Unknown,Global
54188728,133066,Montipora informis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,informis,,,,"Bernard, 1897",Least Concern,,3.1,Decreasing,Global
54189409,133070,Montastrea colemani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Montastrea,colemani,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
54189890,133071,Montipora foliosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,foliosa,,,,"(Pallas, 1766)",Near Threatened,,3.1,Decreasing,Global
54190610,133076,Lobophyllia robusta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Lobophyllia,robusta,,,,"Yabe &amp; Sugiyama, 1936",Least Concern,,3.1,Unknown,Global
54191180,133082,Porites lutea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,lutea,,,,"Milne Edwards &amp; Haime, 1851",Least Concern,,3.1,Unknown,Global
54191947,133083,Ctenactis albitentaculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Ctenactis,albitentaculata,,,,"Hoeksema, 1989",Near Threatened,,3.1,Unknown,Global
54192366,133084,Barabattoia amicorum,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Barabattoia,amicorum,,,,"(Milne Edwards &amp; Haime, 1850)",Least Concern,,3.1,Decreasing,Global
54192983,133087,Acropora subglabra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,subglabra,,,,"(Brook, 1891)",Least Concern,,3.1,Decreasing,Global
54193471,133088,Echinopora lamellosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Echinopora,lamellosa,,,,(Esper 1795),Least Concern,,3.1,Decreasing,Global
54194183,133090,Leptastrea purpurea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Leptastrea,purpurea,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54194931,133091,Leptoseris scabra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,scabra,,,,"Vaughan, 1907",Least Concern,,3.1,Unknown,Global
54195662,133095,Pocillopora meandrina,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,meandrina,,,,"Dana, 1846",Least Concern,,3.1,Unknown,Global
54196271,133097,Pocillopora danae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,danae,,,,"Verrill, 1864",Vulnerable,A4ce,3.1,Unknown,Global
54196691,133098,Leptoseris papyracea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Leptoseris,papyracea,,,,"(Dana, 1846)",Least Concern,,3.1,Unknown,Global
54197316,133099,Pocillopora elegans,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,elegans,,,,"Dana, 1846",Vulnerable,A4ce,3.1,Unknown,Global
54197833,133105,Porites murrayensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,murrayensis,,,,"Vaughan, 1918",Near Threatened,,3.1,Unknown,Global
54198491,133106,Acanthastrea hillae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,hillae,,,,"Wells, 1955",Near Threatened,,3.1,Unknown,Global
54199096,133116,Plerogyra simplex,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Plerogyra,simplex,,,,"Rehberg, 1892",Near Threatened,,3.1,Unknown,Global
54199574,133117,Montipora lobulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,lobulata,,,,"Bernard, 1897",Vulnerable,A4c,3.1,Decreasing,Global
54200038,133127,Symphyllia valenciennesii,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Symphyllia,valenciennesii,,,,"Milne Edwards &amp; Haime, 1849",Least Concern,,3.1,Unknown,Global
54200688,133132,Acropora aspera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,aspera,,,,"(Dana, 1846)",Vulnerable,A4ce,3.1,Decreasing,Global
54201246,133136,Favia marshae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favia,marshae,,,,"Veron, 2002",Near Threatened,,3.1,Decreasing,Global
54201666,133137,Astreopora scabra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,scabra,,,,"Lamberts, 1982",Least Concern,,3.1,Decreasing,Global
54202066,133139,Isopora palifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,palifera,,,,"(Lamarck, 1816)",Near Threatened,,3.1,Decreasing,Global
54202675,133140,Millepora exaesa,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,exaesa,,,,Forskål 1775,Least Concern,,3.1,Stable,Global
54203254,133148,Ctenactis echinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Ctenactis,echinata,,,,"(Pallas, 1766)",Least Concern,,3.1,Unknown,Global
54203839,133156,Alveopora verrilliana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Alveopora,verrilliana,,,,"Dana, 1872",Vulnerable,A4cd,3.1,Unknown,Global
54204422,133158,Podabacia crustacea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Podabacia,crustacea,,,,"(Pallas, 1766)",Least Concern,,3.1,Unknown,Global
54205058,133166,Halomitra pileus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Halomitra,pileus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
54205621,133167,Cyphastrea serailia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,serailia,,,,"(Forskål, 1775)",Least Concern,,3.1,Decreasing,Global
54206365,133171,Coeloseris mayeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Coeloseris,mayeri,,,,"Vaughan, 1918",Least Concern,,3.1,Unknown,Global
54206928,133172,Echinophyllia aspera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Echinophyllia,aspera,,,,"(Ellis &amp; Solander, 1788)",Least Concern,,3.1,Unknown,Global
54207651,133175,Montipora efflorescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,efflorescens,,,,"Bernard, 1897",Near Threatened,,3.1,Decreasing,Global
54208354,133183,Fungia granulosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,granulosa,,,,"Klunzinger, 1879",Least Concern,,3.1,Unknown,Global
54209005,133186,Montipora floweri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,floweri,,,,"Wells, 1954",Least Concern,,3.1,Decreasing,Global
54209633,133192,Oxypora glabra,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Oxypora,glabra,,,,"Nemenzo, 1959",Least Concern,,3.1,Unknown,Global
54210095,133197,Pocillopora verrucosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,verrucosa,,,,"(Ellis &amp; Solander, 1786)",Least Concern,,3.1,Unknown,Global
54210879,133198,Goniopora fruticosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Goniopora,fruticosa,,,,"Saville-Kent, 1893",Least Concern,,3.1,Unknown,Global
54211359,133200,Oulophyllia crispa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Oulophyllia,crispa,,,,"(Lamarck, 1816)",Near Threatened,,3.1,Decreasing,Global
54212029,133201,Fungia scutaria,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,scutaria,,,,"Lamarck, 1801",Least Concern,,3.1,Unknown,Global
54212697,133203,Acropora tenella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tenella,,,,"(Brook, 1892)",Vulnerable,A4ce,3.1,Decreasing,Global
54213078,133208,Psammocora contigua,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,SIDERASTREIDAE,Psammocora,contigua,,,,Esper 1797,Near Threatened,,3.1,Unknown,Global
54213777,133209,Favites pentagona,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,pentagona,,,,"(Esper, 1794)",Least Concern,,3.1,Decreasing,Global
54214470,133214,Astreopora eliptica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,eliptica,,,,"Yabe &amp; Sugiyama, 1941",Data Deficient,,3.1,Decreasing,Global
54214845,133215,Fungia tenuis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,tenuis,,,,"Dana, 1846",Least Concern,,3.1,Unknown,Global
54215500,133216,Porites lobata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,lobata,,,,"Dana, 1846",Near Threatened,,3.1,Unknown,Global
54216304,133220,Montipora caliculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,caliculata,,,,"(Dana, 1846)",Vulnerable,A4ce,3.1,Decreasing,Global
54216898,133222,Pocillopora damicornis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,POCILLOPORIDAE,Pocillopora,damicornis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
54217692,133230,Fungia vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,vaughani,,,,"Boschma, 1923",Least Concern,,3.1,Unknown,Global
54218331,133231,Diploastrea heliopora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Diploastrea,heliopora,,,,"(Lamarck, 1816)",Near Threatened,,3.1,Decreasing,Global
54218977,133236,Galaxea paucisepta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,OCULINIDAE,Galaxea,paucisepta,,,,"Claereboudt, 1990",Near Threatened,,3.1,Unknown,Global
54219368,133239,Acropora nasuta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,nasuta,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54220093,133240,Pavona clavus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,clavus,,,,"(Dana, 1846)",Least Concern,,3.1,Unknown,Global
54220828,133242,Pavona frondifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Pavona,frondifera,,,,"(Lamarck, 1816)",Least Concern,,3.1,Unknown,Global
54221512,133244,Favites flexuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,flexuosa,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54222215,133246,Acanthastrea echinata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MUSSIDAE,Acanthastrea,echinata,,,,"(Dana, 1846)",Least Concern,,3.1,Unknown,Global
54222944,133248,Acropora robusta,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,robusta,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54223617,133250,Acropora digitifera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,digitifera,,,,"(Dana, 1846)",Near Threatened,,3.1,Decreasing,Global
54224297,133256,Euphyllia glabrescens,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Euphyllia,glabrescens,,,,"(Chamisso &amp; Eysenhardt, 1821)",Near Threatened,,3.1,Unknown,Global
54224963,133258,Plerogyra sinuosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Plerogyra,sinuosa,,,,"(Dana, 1846)",Near Threatened,,3.1,Unknown,Global
54225629,133262,Porites annae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,annae,,,,"Crossland, 1952",Near Threatened,,3.1,Unknown,Global
54226156,133267,Astreopora listeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,listeri,,,,"Bernard, 1896",Least Concern,,3.1,Decreasing,Global
54226794,133272,Pectinia paeonia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PECTINIIDAE,Pectinia,paeonia,,,,"(Dana, 1846)",Near Threatened,,3.1,Unknown,Global
54227316,133277,Porites australiensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,australiensis,,,,"Vaughan, 1918",Least Concern,,3.1,Unknown,Global
54227968,133284,Plesiastrea versipora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Plesiastrea,versipora,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
54228736,133289,Euphyllia paraancora,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Euphyllia,paraancora,,,,"Veron, 1990",Vulnerable,A4cd,3.1,Unknown,Global
54229155,133290,Favites abdita,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Favites,abdita,,,,"(Ellis &amp; Solander, 1786)",Near Threatened,,3.1,Decreasing,Global
54229881,133291,Acropora striata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,striata,,,,"(Verrill, 1866)",Vulnerable,A4ce,3.1,Decreasing,Global
54230315,133292,Astreopora myriophthalma,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,myriophthalma,,,,"(Lamarck, 1816)",Least Concern,,3.1,Decreasing,Global
54231035,133293,Acropora valida,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,valida,,,,"(Dana, 1846)",Least Concern,,3.1,Decreasing,Global
54231790,133299,Fungia sinensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FUNGIIDAE,Fungia,sinensis,,,,"Edwards &amp; Haine, 1851",Least Concern,,3.1,Unknown,Global
54232334,133302,Astreopora gracilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Astreopora,gracilis,,,,"Bernard, 1896",Least Concern,,3.1,Decreasing,Global
54232897,133303,Acropora lutkeni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lutkeni,,,,"Crossland, 1952",Near Threatened,,3.1,Decreasing,Global
